hours,county,households,volume,site,barcode,status
16.67,Turkana,250,66.68,5691588,6002,1
10.67,Turkana,1000,106.7,5691612,6029,1
0,Turkana,400,0,7668311,5078,3
22.67,Turkana,500,453.4,5691849,6063,1
0,Turkana,1000,0,5691629,6032,3
8.67,Turkana,1000,86.7,5691698,6097,1
12,Turkana,1000,120,5691540,6016,1
8.67,Turkana,150,130.05,5691760,6074,1
22.67,Turkana,1000,226.7,5691928,6048,1
2,Turkana,10000,16,5691526,6013,1
0,Turkana,1000,0,13884664,5085,3
12,Turkana,1000,120,5691571,6008,1
5.33,Turkana,16000,410.41,7668335,5070,1
12,Turkana,1000,120,7668328,5074,1
0,Turkana,1000,0,5691533,6025,3
15.33,Turkana,250,61.32,5691588,6002,1
11.33,Turkana,1000,113.3,5691612,6029,1
0,Turkana,400,0,7668311,5078,3
22.67,Turkana,500,453.4,5691849,6063,1
0,Turkana,1000,0,5691629,6032,3
8.67,Turkana,1000,86.7,5691698,6097,1
12,Turkana,1000,120,5691540,6016,1
10,Turkana,150,150,5691760,6074,1
22.67,Turkana,1000,226.7,5691928,6048,1
0,Turkana,10000,0,5691526,6013,3
0,Turkana,1000,0,13884664,5085,3
12,Turkana,1000,120,5691571,6008,1
0,Turkana,16000,0,7668335,5070,3
11.33,Turkana,1000,113.3,7668328,5074,1
0,Turkana,1000,0,5691533,6025,3
18.67,Turkana,250,74.68,5691588,6002,1
10.67,Turkana,1000,106.7,5691612,6029,1
0,Turkana,400,0,7668311,5078,3
19.33,Turkana,500,386.6,5691849,6063,1
0,Turkana,1000,0,5691629,6032,3
8.67,Turkana,1000,86.7,5691698,6097,1
12,Turkana,1000,120,5691540,6016,1
9.33,Turkana,150,139.95,5691760,6074,1
22.67,Turkana,1000,226.7,5691928,6048,1
1.33,Turkana,10000,10.64,5691526,6013,1
0,Turkana,1000,0,13884664,5085,3
12,Turkana,1000,120,5691571,6008,1
0,Turkana,16000,0,7668335,5070,3
10,Turkana,1000,100,7668328,5074,1
0,Turkana,1000,0,5691533,6025,3
13.33,Turkana,250,53.32,5691588,6002,1
2,Turkana,1000,20,5691612,6029,1
0,Turkana,400,0,7668311,5078,3
20.67,Turkana,500,413.4,5691849,6063,1
0,Turkana,1000,0,5691629,6032,3
8.67,Turkana,1000,86.7,5691698,6097,1
12,Turkana,1000,120,5691540,6016,1
10.67,Turkana,150,160.05,5691760,6074,1
22.67,Turkana,1000,226.7,5691928,6048,1
5.33,Turkana,10000,42.64,5691526,6013,1
0,Turkana,1000,0,13884664,5085,3
12,Turkana,1000,120,5691571,6008,1
0,Turkana,16000,0,7668335,5070,3
11.33,Turkana,1000,113.3,7668328,5074,1
0,Turkana,1000,0,5691533,6025,3
18,Turkana,250,72,5691588,6002,1
10,Turkana,1000,100,5691612,6029,1
0,Turkana,400,0,7668311,5078,3
18,Turkana,500,360,5691849,6063,1
0,Turkana,1000,0,5691629,6032,3
8,Turkana,1000,80,5691698,6097,1
12,Turkana,1000,120,5691540,6016,1
9.33,Turkana,150,139.95,5691760,6074,1
22.67,Turkana,1000,226.7,5691928,6048,1
4.67,Turkana,10000,37.36,5691526,6013,1
0,Turkana,1000,0,13884664,5085,3
12,Turkana,1000,120,5691571,6008,1
0,Turkana,16000,0,7668335,5070,3
11.33,Turkana,1000,113.3,7668328,5074,1
0,Turkana,1000,0,5691533,6025,3
16,Turkana,250,64,5691588,6002,1
10,Turkana,1000,100,5691612,6029,1
0,Turkana,400,0,7668311,5078,3
18,Turkana,500,360,5691849,6063,1
0,Turkana,1000,0,5691629,6032,3
8.67,Turkana,1000,86.7,5691698,6097,1
12,Turkana,1000,120,5691540,6016,1
8.67,Turkana,150,130.05,5691760,6074,1
22.67,Turkana,1000,226.7,5691928,6048,1
9.33,Turkana,10000,74.64,5691526,6013,1
0,Turkana,1000,0,13884664,5085,3
12,Turkana,1000,120,5691571,6008,1
0,Turkana,16000,0,7668335,5070,3
12,Turkana,1000,120,7668328,5074,1
0,Turkana,1000,0,5691533,6025,3
14,Turkana,250,56,5691588,6002,1
10,Turkana,1000,100,5691612,6029,1
0,Turkana,400,0,7668311,5078,3
14,Turkana,500,280,5691849,6063,1
0,Turkana,1000,0,5691629,6032,3
8.67,Turkana,1000,86.7,5691698,6097,1
12,Turkana,1000,120,5691540,6016,1
10.67,Turkana,150,160.05,5691760,6074,1
22.67,Turkana,1000,226.7,5691928,6048,1
0,Turkana,10000,0,5691526,6013,3
0,Turkana,1000,0,13884664,5085,3
12,Turkana,1000,120,5691571,6008,1
0,Turkana,16000,0,7668335,5070,3
11.33,Turkana,1000,113.3,7668328,5074,1
0,Turkana,1000,0,5691533,6025,3
14,Turkana,250,56,5691588,6002,1
10.67,Turkana,1000,106.7,5691612,6029,1
0,Turkana,400,0,7668311,5078,3
17.33,Turkana,500,346.6,5691849,6063,1
0,Turkana,1000,0,5691629,6032,3
8.67,Turkana,1000,86.7,5691698,6097,1
12,Turkana,1000,120,5691540,6016,1
8.67,Turkana,150,130.05,5691760,6074,1
22.67,Turkana,1000,226.7,5691928,6048,1
0.67,Turkana,10000,5.36,5691526,6013,1
0,Turkana,1000,0,13884664,5085,3
12,Turkana,1000,120,5691571,6008,1
0,Turkana,16000,0,7668335,5070,3
10,Turkana,1000,100,7668328,5074,1
0,Turkana,1000,0,5691533,6025,3
12,Turkana,250,48,5691588,6002,1
8.67,Turkana,1000,86.7,5691612,6029,1
0,Turkana,400,0,7668311,5078,3
17.33,Turkana,500,346.6,5691849,6063,1
0,Turkana,1000,0,5691629,6032,3
6,Turkana,1000,60,5691698,6097,1
11.33,Turkana,1000,113.3,5691540,6016,1
10,Turkana,150,150,5691760,6074,1
22.67,Turkana,1000,226.7,5691928,6048,1
4.67,Turkana,10000,37.36,5691526,6013,1
0,Turkana,1000,0,13884664,5085,3
12,Turkana,1000,120,5691571,6008,1
0,Turkana,16000,0,7668335,5070,3
11.33,Turkana,1000,113.3,7668328,5074,1
0,Turkana,1000,0,5691533,6025,3
18,Turkana,250,72,5691588,6002,1
11.33,Turkana,1000,113.3,5691612,6029,1
0,Turkana,400,0,7668311,5078,3
20,Turkana,500,400,5691849,6063,1
0,Turkana,1000,0,5691629,6032,3
8.67,Turkana,1000,86.7,5691698,6097,1
12.67,Turkana,1000,126.7,5691540,6016,1
8,Turkana,150,120,5691760,6074,1
22.67,Turkana,1000,226.7,5691928,6048,1
6,Turkana,10000,48,5691526,6013,1
0,Turkana,1000,0,13884664,5085,3
12,Turkana,1000,120,5691571,6008,1
0,Turkana,16000,0,7668335,5070,3
10,Turkana,1000,100,7668328,5074,1
0,Turkana,1000,0,5691533,6025,3
14.67,Turkana,250,58.68,5691588,6002,1
10,Turkana,1000,100,5691612,6029,1
0,Turkana,400,0,7668311,5078,3
21.33,Turkana,500,426.6,5691849,6063,1
0,Turkana,1000,0,5691629,6032,3
8.67,Turkana,1000,86.7,5691698,6097,1
12,Turkana,1000,120,5691540,6016,1
7.33,Turkana,150,109.95,5691760,6074,1
22.67,Turkana,1000,226.7,5691928,6048,1
0,Turkana,10000,0,5691526,6013,3
0,Turkana,1000,0,13884664,5085,3
12,Turkana,1000,120,5691571,6008,1
0,Turkana,16000,0,7668335,5070,3
12,Turkana,1000,120,7668328,5074,1
0,Turkana,1000,0,5691533,6025,3
17.33,Turkana,250,69.32,5691588,6002,1
11.33,Turkana,1000,113.3,5691612,6029,1
0,Turkana,400,0,7668311,5078,3
17.33,Turkana,500,346.6,5691849,6063,1
0,Turkana,1000,0,5691629,6032,3
8.67,Turkana,1000,86.7,5691698,6097,1
12,Turkana,1000,120,5691540,6016,1
8,Turkana,150,120,5691760,6074,1
19.33,Turkana,1000,193.3,5691928,6048,1
3.33,Turkana,10000,26.64,5691526,6013,1
0,Turkana,1000,0,13884664,5085,3
12,Turkana,1000,120,5691571,6008,1
0,Turkana,16000,0,7668335,5070,3
12,Turkana,1000,120,7668328,5074,1
0,Turkana,1000,0,5691533,6025,3
19.33,Turkana,250,77.32,5691588,6002,1
10,Turkana,1000,100,5691612,6029,1
0,Turkana,400,0,7668311,5078,3
20,Turkana,500,400,5691849,6063,1
0,Turkana,1000,0,5691629,6032,3
8,Turkana,1000,80,5691698,6097,1
12,Turkana,1000,120,5691540,6016,1
9.33,Turkana,150,139.95,5691760,6074,1
18.67,Turkana,1000,186.7,5691928,6048,1
3.33,Turkana,10000,26.64,5691526,6013,1
0,Turkana,1000,0,13884664,5085,3
12.67,Turkana,1000,126.7,5691571,6008,1
0,Turkana,16000,0,7668335,5070,3
0,Turkana,1000,0,7668328,5074,3
0,Turkana,1000,0,5691533,6025,3
12.67,Turkana,250,50.68,5691588,6002,1
11.33,Turkana,1000,113.3,5691612,6029,1
0,Turkana,400,0,7668311,5078,3
22.67,Turkana,500,453.4,5691849,6063,1
0,Turkana,1000,0,5691629,6032,3
8.67,Turkana,1000,86.7,5691698,6097,1
12,Turkana,1000,120,5691540,6016,1
8.67,Turkana,150,130.05,5691760,6074,1
23.33,Turkana,1000,233.3,5691928,6048,1
0,Turkana,10000,0,5691526,6013,3
0,Turkana,1000,0,13884664,5085,3
4.67,Turkana,1000,46.7,5691571,6008,1
0,Turkana,16000,0,7668335,5070,3
0,Turkana,1000,0,7668328,5074,3
0,Turkana,1000,0,5691533,6025,3
14.67,Turkana,250,58.68,5691588,6002,1
11.33,Turkana,1000,113.3,5691612,6029,1
0,Turkana,400,0,7668311,5078,3
22.67,Turkana,500,453.4,5691849,6063,1
0,Turkana,1000,0,5691629,6032,3
8.67,Turkana,1000,86.7,5691698,6097,1
12,Turkana,1000,120,5691540,6016,1
8,Turkana,150,120,5691760,6074,1
22.67,Turkana,1000,226.7,5691928,6048,1
0,Turkana,10000,0,5691526,6013,3
0,Turkana,1000,0,13884664,5085,3
0,Turkana,1000,0,5691571,6008,3
0,Turkana,16000,0,7668335,5070,3
0,Turkana,1000,0,7668328,5074,3
0,Turkana,1000,0,5691533,6025,3
16,Turkana,250,64,5691588,6002,1
11.33,Turkana,1000,113.3,5691612,6029,1
0,Turkana,400,0,7668311,5078,3
22.67,Turkana,500,453.4,5691849,6063,1
0,Turkana,1000,0,5691629,6032,3
3.33,Turkana,1000,33.3,5691698,6097,1
12,Turkana,1000,120,5691540,6016,1
4,Turkana,150,60,5691760,6074,1
22.67,Turkana,1000,226.7,5691928,6048,1
2.67,Turkana,10000,21.36,5691526,6013,1
0,Turkana,1000,0,13884664,5085,3
0,Turkana,1000,0,5691571,6008,3
0,Turkana,16000,0,7668335,5070,3
0,Turkana,1000,0,7668328,5074,3
0,Turkana,1000,0,5691533,6025,3
16,Turkana,250,64,5691588,6002,1
11.33,Turkana,1000,113.3,5691612,6029,1
0,Turkana,400,0,7668311,5078,3
22.67,Turkana,500,453.4,5691849,6063,1
0,Turkana,1000,0,5691629,6032,3
8,Turkana,1000,80,5691698,6097,1
0.67,Turkana,1000,6.7,5691540,6016,1
9.33,Turkana,150,139.95,5691760,6074,1
20,Turkana,1000,200,5691928,6048,1
2.67,Turkana,10000,21.36,5691526,6013,1
0,Turkana,1000,0,13884664,5085,3
0,Turkana,16000,0,7668335,5070,3
9.33,Turkana,1000,93.3,7668328,5074,1
0,Turkana,1000,0,5691533,6025,3
11.33,Turkana,250,45.32,5691588,6002,1
10,Turkana,1000,100,5691612,6029,1
0,Turkana,400,0,7668311,5078,3
22,Turkana,500,440,5691849,6063,1
0,Turkana,1000,0,5691629,6032,3
2.67,Turkana,1000,26.7,5691698,6097,1
0,Turkana,1000,0,5691540,6016,3
1.33,Turkana,150,19.95,5691760,6074,1
22,Turkana,1000,220,5691928,6048,1
2,Turkana,10000,16,5691526,6013,1
0,Turkana,1000,0,13884664,5085,3
0,Turkana,16000,0,7668335,5070,3
11.33,Turkana,1000,113.3,7668328,5074,1
0,Turkana,1000,0,5691533,6025,3
15.33,Turkana,250,61.32,5691588,6002,1
12.67,Turkana,1000,126.7,5691612,6029,1
0,Turkana,400,0,7668311,5078,3
22.67,Turkana,500,453.4,5691849,6063,1
0,Turkana,1000,0,5691629,6032,3
7.33,Turkana,1000,73.3,5691698,6097,1
0,Turkana,1000,0,5691540,6016,3
8,Turkana,150,120,5691760,6074,1
22.67,Turkana,1000,226.7,5691928,6048,1
4,Turkana,10000,32,5691526,6013,1
0,Turkana,1000,0,13884664,5085,3
0,Turkana,16000,0,7668335,5070,3
10,Turkana,1000,100,7668328,5074,1
0,Turkana,1000,0,5691533,6025,3
12.67,Turkana,250,50.68,5691588,6002,1
12,Turkana,1000,120,5691612,6029,1
0,Turkana,400,0,7668311,5078,3
20.67,Turkana,500,413.4,5691849,6063,1
0,Turkana,1000,0,5691629,6032,3
8.67,Turkana,1000,86.7,5691698,6097,1
0,Turkana,1000,0,5691540,6016,3
9.33,Turkana,150,139.95,5691760,6074,1
20,Turkana,1000,200,5691928,6048,1
4,Turkana,10000,32,5691526,6013,1
0,Turkana,1000,0,13884664,5085,3
0,Turkana,16000,0,7668335,5070,3
11.33,Turkana,1000,113.3,7668328,5074,1
0,Turkana,1000,0,5691533,6025,3
14,Turkana,250,56,5691588,6002,1
12.67,Turkana,1000,126.7,5691612,6029,1
0,Turkana,400,0,7668311,5078,3
20.67,Turkana,500,413.4,5691849,6063,1
0,Turkana,1000,0,5691629,6032,3
9.33,Turkana,1000,93.3,5691698,6097,1
0,Turkana,1000,0,5691540,6016,3
8,Turkana,150,120,5691760,6074,1
20.67,Turkana,1000,206.7,5691928,6048,1
6,Turkana,10000,48,5691526,6013,1
0,Turkana,1000,0,13884664,5085,3
0,Turkana,16000,0,7668335,5070,3
12,Turkana,1000,120,7668328,5074,1
0,Turkana,1000,0,5691533,6025,3
16,Turkana,250,64,5691588,6002,1
12.67,Turkana,1000,126.7,5691612,6029,1
0,Turkana,400,0,7668311,5078,3
21.33,Turkana,500,426.6,5691849,6063,1
0,Turkana,1000,0,5691629,6032,3
8.67,Turkana,1000,86.7,5691698,6097,1
0,Turkana,1000,0,5691540,6016,3
10,Turkana,150,150,5691760,6074,1
20.67,Turkana,1000,206.7,5691928,6048,1
6,Turkana,10000,48,5691526,6013,1
0,Turkana,1000,0,13884664,5085,3
0,Turkana,16000,0,7668335,5070,3
10,Turkana,1000,100,7668328,5074,1
0,Turkana,1000,0,5691533,6025,3
15.33,Turkana,250,61.32,5691588,6002,1
12,Turkana,1000,120,5691612,6029,1
0,Turkana,400,0,7668311,5078,3
22,Turkana,500,440,5691849,6063,1
0,Turkana,1000,0,5691629,6032,3
8.67,Turkana,1000,86.7,5691698,6097,1
0,Turkana,1000,0,5691540,6016,3
10,Turkana,150,150,5691760,6074,1
22.67,Turkana,1000,226.7,5691928,6048,1
5.33,Turkana,10000,42.64,5691526,6013,1
0,Turkana,1000,0,13884664,5085,3
0,Turkana,16000,0,7668335,5070,3
10.67,Turkana,1000,106.7,7668328,5074,1
0,Turkana,1000,0,5691533,6025,3
17.33,Turkana,250,69.32,5691588,6002,1
12,Turkana,1000,120,5691612,6029,1
0,Turkana,400,0,7668311,5078,3
20,Turkana,500,400,5691849,6063,1
0,Turkana,1000,0,5691629,6032,3
8.67,Turkana,1000,86.7,5691698,6097,1
0,Turkana,1000,0,5691540,6016,3
9.33,Turkana,150,139.95,5691760,6074,1
22.67,Turkana,1000,226.7,5691928,6048,1
8,Turkana,10000,64,5691526,6013,1
0,Turkana,1000,0,13884664,5085,3
0,Turkana,16000,0,7668335,5070,3
10,Turkana,1000,100,7668328,5074,1
0,Turkana,1000,0,5691533,6025,3
12,Turkana,250,48,5691588,6002,1
12,Turkana,1000,120,5691612,6029,1
0,Turkana,400,0,7668311,5078,3
20.67,Turkana,500,413.4,5691849,6063,1
0,Turkana,1000,0,5691629,6032,3
8.67,Turkana,1000,86.7,5691698,6097,1
0,Turkana,1000,0,5691540,6016,3
8.67,Turkana,150,130.05,5691760,6074,1
22.67,Turkana,1000,226.7,5691928,6048,1
0,Turkana,10000,0,5691526,6013,3
0,Turkana,1000,0,13884664,5085,3
0,Turkana,16000,0,7668335,5070,3
11.33,Turkana,1000,113.3,7668328,5074,1
0,Turkana,1000,0,5691533,6025,3
14.67,Turkana,250,58.68,5691588,6002,1
8,Turkana,1000,80,5691612,6029,1
0,Turkana,400,0,7668311,5078,3
19.33,Turkana,500,386.6,5691849,6063,1
0,Turkana,1000,0,5691629,6032,3
8.67,Turkana,1000,86.7,5691698,6097,1
0,Turkana,1000,0,5691540,6016,3
10,Turkana,150,150,5691760,6074,1
22.67,Turkana,1000,226.7,5691928,6048,1
1.33,Turkana,10000,10.64,5691526,6013,1
0,Turkana,1000,0,13884664,5085,3
0,Turkana,16000,0,7668335,5070,3
12,Turkana,1000,120,7668328,5074,1
0,Turkana,1000,0,5691533,6025,3
15.33,Turkana,250,61.32,5691588,6002,1
11.33,Turkana,1000,113.3,5691612,6029,1
0,Turkana,400,0,7668311,5078,3
22,Turkana,500,440,5691849,6063,1
0,Turkana,1000,0,5691629,6032,3
8.67,Turkana,1000,86.7,5691698,6097,1
0,Turkana,1000,0,5691540,6016,3
9.33,Turkana,150,139.95,5691760,6074,1
22.67,Turkana,1000,226.7,5691928,6048,1
2.67,Turkana,10000,21.36,5691526,6013,1
0,Turkana,1000,0,13884664,5085,3
0,Turkana,1000,0,5691571,6008,3
0,Turkana,16000,0,7668335,5070,3
10.67,Turkana,1000,106.7,7668328,5074,1
0,Turkana,1000,0,5691533,6025,3
12.67,Turkana,250,50.68,5691588,6002,1
12,Turkana,1000,120,5691612,6029,1
0,Turkana,400,0,7668311,5078,3
22,Turkana,500,440,5691849,6063,1
0,Turkana,1000,0,5691629,6032,3
9.33,Turkana,1000,93.3,5691698,6097,1
0,Turkana,1000,0,5691540,6016,3
7.33,Turkana,150,109.95,5691760,6074,1
22.67,Turkana,1000,226.7,5691928,6048,1
0,Turkana,10000,0,5691526,6013,3
0,Turkana,1000,0,13884664,5085,3
0,Turkana,1000,0,5691571,6008,3
0,Turkana,16000,0,7668335,5070,3
10,Turkana,1000,100,7668328,5074,1
0,Turkana,1000,0,5691533,6025,3
15.33,Turkana,250,61.32,5691588,6002,1
12,Turkana,1000,120,5691612,6029,1
0,Turkana,400,0,7668311,5078,3
12.67,Turkana,500,253.4,5691849,6063,1
0,Turkana,1000,0,5691629,6032,3
7.33,Turkana,1000,73.3,5691698,6097,1
0,Turkana,1000,0,5691540,6016,3
5.33,Turkana,150,79.95,5691760,6074,1
22.67,Turkana,1000,226.7,5691928,6048,1
6,Turkana,10000,48,5691526,6013,1
0,Turkana,1000,0,13884664,5085,3
0,Turkana,1000,0,5691571,6008,3
1.33,Turkana,16000,102.41,7668335,5070,1
9.33,Turkana,1000,93.3,7668328,5074,1
0,Turkana,1000,0,5691533,6025,3
13.33,Turkana,250,53.32,5691588,6002,1
12,Turkana,1000,120,5691612,6029,1
0,Turkana,400,0,7668311,5078,3
20.67,Turkana,500,413.4,5691849,6063,1
0,Turkana,1000,0,5691629,6032,3
8.67,Turkana,1000,86.7,5691698,6097,1
0,Turkana,1000,0,5691540,6016,3
8,Turkana,150,120,5691760,6074,1
20.67,Turkana,1000,206.7,5691928,6048,1
4.67,Turkana,10000,37.36,5691526,6013,1
0,Turkana,1000,0,13884664,5085,3
0,Turkana,1000,0,5691571,6008,3
6.67,Turkana,16000,513.59,7668335,5070,1
0,Turkana,1000,0,7668328,5074,3
0,Turkana,1000,0,5691533,6025,3
14.67,Turkana,250,58.68,5691588,6002,1
12,Turkana,1000,120,5691612,6029,1
0,Turkana,400,0,7668311,5078,3
22.67,Turkana,500,453.4,5691849,6063,1
0,Turkana,1000,0,5691629,6032,3
8.67,Turkana,1000,86.7,5691698,6097,1
0,Turkana,1000,0,5691540,6016,3
10,Turkana,150,150,5691760,6074,1
13.33,Turkana,1000,133.3,5691928,6048,1
1.33,Turkana,10000,10.64,5691526,6013,1
0,Turkana,1000,0,13884664,5085,3
0,Turkana,1000,0,5691571,6008,3
10.67,Turkana,16000,821.59,7668335,5070,1
0,Turkana,1000,0,7668328,5074,3
0,Turkana,1000,0,5691533,6025,3
13.33,Turkana,250,53.32,5691588,6002,1
13.33,Turkana,1000,133.3,5691612,6029,1
0,Turkana,400,0,7668311,5078,3
22.67,Turkana,500,453.4,5691849,6063,1
0,Turkana,1000,0,5691629,6032,3
8.67,Turkana,1000,86.7,5691698,6097,1
0,Turkana,1000,0,5691540,6016,3
10,Turkana,150,150,5691760,6074,1
22.67,Turkana,1000,226.7,5691928,6048,1
6,Turkana,10000,48,5691526,6013,1
0,Turkana,1000,0,13884664,5085,3
0,Turkana,1000,0,5691571,6008,3
9.33,Turkana,16000,718.41,7668335,5070,1
0,Turkana,1000,0,7668328,5074,3
0,Turkana,1000,0,5691533,6025,3
15.33,Turkana,250,61.32,5691588,6002,1
11.33,Turkana,1000,113.3,5691612,6029,1
0,Turkana,400,0,7668311,5078,3
8.67,Turkana,500,173.4,5691849,6063,1
0,Turkana,1000,0,5691629,6032,3
7.33,Turkana,1000,73.3,5691698,6097,1
0,Turkana,1000,0,5691540,6016,3
6.67,Turkana,150,100.05,5691760,6074,1
20.67,Turkana,1000,206.7,5691928,6048,1
2.67,Turkana,10000,21.36,5691526,6013,1
0,Turkana,1000,0,13884664,5085,3
0,Turkana,1000,0,5691571,6008,3
11.33,Turkana,16000,872.41,7668335,5070,1
0,Turkana,1000,0,7668328,5074,3
0,Turkana,1000,0,5691533,6025,3
14,Turkana,250,56,5691588,6002,1
12.67,Turkana,1000,126.7,5691612,6029,1
0,Turkana,400,0,7668311,5078,3
22.67,Turkana,500,453.4,5691849,6063,1
0,Turkana,1000,0,5691629,6032,3
8,Turkana,1000,80,5691698,6097,1
0,Turkana,1000,0,5691540,6016,3
4,Turkana,150,60,5691760,6074,1
22.67,Turkana,1000,226.7,5691928,6048,1
0,Turkana,10000,0,5691526,6013,3
0,Turkana,1000,0,13884664,5085,3
0,Turkana,1000,0,5691571,6008,3
6,Turkana,16000,462,7668335,5070,1
0,Turkana,1000,0,7668328,5074,3
0,Turkana,1000,0,5691533,6025,3
16.67,Turkana,250,66.68,5691588,6002,1
12,Turkana,1000,120,5691612,6029,1
0,Turkana,400,0,7668311,5078,3
22.67,Turkana,500,453.4,5691849,6063,1
0,Turkana,1000,0,5691629,6032,3
5.33,Turkana,1000,53.3,5691698,6097,1
0,Turkana,1000,0,5691540,6016,3
7.33,Turkana,150,109.95,5691760,6074,1
22,Turkana,1000,220,5691928,6048,1
3.33,Turkana,10000,26.64,5691526,6013,1
0,Turkana,1000,0,13884664,5085,3
0,Turkana,1000,0,5691571,6008,3
8.67,Turkana,16000,667.59,7668335,5070,1
0,Turkana,1000,0,7668328,5074,3
0,Turkana,1000,0,5691533,6025,3
16,Turkana,250,64,5691588,6002,1
10.67,Turkana,1000,106.7,5691612,6029,1
0,Turkana,400,0,7668311,5078,3
22,Turkana,500,440,5691849,6063,1
0,Turkana,1000,0,5691629,6032,3
7.33,Turkana,1000,73.3,5691698,6097,1
0,Turkana,1000,0,5691540,6016,3
9.33,Turkana,150,139.95,5691760,6074,1
18.67,Turkana,1000,186.7,5691928,6048,1
0.67,Turkana,10000,5.36,5691526,6013,1
0,Turkana,1000,0,13884664,5085,3
0,Turkana,1000,0,5691571,6008,3
10.67,Turkana,16000,821.59,7668335,5070,1
0.67,Turkana,1000,6.7,7668328,5074,1
0,Turkana,1000,0,5691533,6025,3
13.33,Turkana,250,53.32,5691588,6002,1
11.33,Turkana,1000,113.3,5691612,6029,1
0,Turkana,400,0,7668311,5078,3
22.67,Turkana,500,453.4,5691849,6063,1
0,Turkana,1000,0,5691629,6032,3
8.67,Turkana,1000,86.7,5691698,6097,1
0,Turkana,1000,0,5691540,6016,3
6.67,Turkana,150,100.05,5691760,6074,1
13.33,Turkana,1000,133.3,5691928,6048,1
6.67,Turkana,10000,53.36,5691526,6013,1
0,Turkana,1000,0,13884664,5085,3
0,Turkana,1000,0,5691571,6008,3
12,Turkana,16000,924,7668335,5070,1
0,Turkana,1000,0,7668328,5074,3
0,Turkana,1000,0,5691533,6025,3
16.67,Turkana,250,66.68,5691588,6002,1
12,Turkana,1000,120,5691612,6029,1
0,Turkana,400,0,7668311,5078,3
22.67,Turkana,500,453.4,5691849,6063,1
0,Turkana,1000,0,5691629,6032,3
8.67,Turkana,1000,86.7,5691698,6097,1
0,Turkana,1000,0,5691540,6016,3
8,Turkana,150,120,5691760,6074,1
20,Turkana,1000,200,5691928,6048,1
7.33,Turkana,10000,58.64,5691526,6013,1
0,Turkana,1000,0,13884664,5085,3
0,Turkana,1000,0,5691571,6008,3
10.67,Turkana,16000,821.59,7668335,5070,1
0,Turkana,1000,0,7668328,5074,3
0,Turkana,1000,0,5691533,6025,3
16.67,Turkana,250,66.68,5691588,6002,1
12,Turkana,1000,120,5691612,6029,1
0,Turkana,400,0,7668311,5078,3
11.33,Turkana,500,226.6,5691849,6063,1
0,Turkana,1000,0,5691629,6032,3
9.33,Turkana,1000,93.3,5691698,6097,1
0,Turkana,1000,0,5691540,6016,3
8.67,Turkana,150,130.05,5691760,6074,1
18.67,Turkana,1000,186.7,5691928,6048,1
2.67,Turkana,10000,21.36,5691526,6013,1
0,Turkana,1000,0,13884664,5085,3
0,Turkana,1000,0,5691571,6008,3
9.33,Turkana,16000,718.41,7668335,5070,1
6,Turkana,1000,60,7668328,5074,1
0,Turkana,1000,0,5691533,6025,3
17.33,Turkana,250,69.32,5691588,6002,1
11.33,Turkana,1000,113.3,5691612,6029,1
0,Turkana,400,0,7668311,5078,3
22.67,Turkana,500,453.4,5691849,6063,1
0,Turkana,1000,0,5691629,6032,3
8.67,Turkana,1000,86.7,5691698,6097,1
0,Turkana,1000,0,5691540,6016,3
8.67,Turkana,150,130.05,5691760,6074,1
21.33,Turkana,1000,213.3,5691928,6048,1
4,Turkana,10000,32,5691526,6013,1
0,Turkana,1000,0,13884664,5085,3
0,Turkana,1000,0,5691571,6008,3
10,Turkana,16000,770,7668335,5070,1
0,Turkana,1000,0,7668328,5074,3
0,Turkana,1000,0,5691533,6025,3
14,Turkana,250,56,5691588,6002,1
11.33,Turkana,1000,113.3,5691612,6029,1
0,Turkana,400,0,7668311,5078,3
20,Turkana,500,400,5691849,6063,1
0,Turkana,1000,0,5691629,6032,3
8.67,Turkana,1000,86.7,5691698,6097,1
0,Turkana,1000,0,5691540,6016,3
8,Turkana,150,120,5691760,6074,1
20,Turkana,1000,200,5691928,6048,1
0.67,Turkana,10000,5.36,5691526,6013,1
0,Turkana,1000,0,13884664,5085,3
0,Turkana,1000,0,5691571,6008,3
9.33,Turkana,16000,718.41,7668335,5070,1
0,Turkana,1000,0,7668328,5074,3
0,Turkana,1000,0,5691533,6025,3
11.33,Turkana,250,45.32,5691588,6002,1
12,Turkana,1000,120,5691612,6029,1
0,Turkana,400,0,7668311,5078,3
22.67,Turkana,500,453.4,5691849,6063,1
0,Turkana,1000,0,5691629,6032,3
7.33,Turkana,1000,73.3,5691698,6097,1
0,Turkana,1000,0,5691540,6016,3
8.67,Turkana,150,130.05,5691760,6074,1
16,Turkana,1000,160,5691928,6048,1
0,Turkana,10000,0,5691526,6013,3
0,Turkana,1000,0,13884664,5085,3
0,Turkana,1000,0,5691571,6008,3
9.33,Turkana,16000,718.41,7668335,5070,1
0,Turkana,1000,0,7668328,5074,3
0,Turkana,1000,0,5691533,6025,3
16,Turkana,250,64,5691588,6002,1
10.67,Turkana,1000,106.7,5691612,6029,1
0,Turkana,400,0,7668311,5078,3
20,Turkana,500,400,5691849,6063,1
0,Turkana,1000,0,5691629,6032,3
8.67,Turkana,1000,86.7,5691698,6097,1
0,Turkana,1000,0,5691540,6016,3
0.67,Turkana,150,10.05,5691760,6074,1
18,Turkana,1000,180,5691928,6048,1
